timestamp,activity,heart_rate
150.03,lying,86.0
150.14,lying,86.0
150.25,lying,86.0
150.36,lying,86.0
150.47,lying,86.0
150.58,lying,86.0
150.69,lying,86.0
150.8,lying,86.0
150.91,lying,86.0
151.01,lying,86.0
151.13,lying,86.0
151.23,lying,86.0
151.34,lying,86.0
151.45,lying,86.0
151.56,lying,86.0
151.67,lying,86.0
151.78,lying,86.0
151.89,lying,86.0
152.0,lying,86.0
152.11,lying,86.0
152.22,lying,86.0
152.33,lying,86.0
152.44,lying,86.0
152.55,lying,86.0
152.66,lying,86.0
152.76,lying,86.0
152.88,lying,86.0
152.98,lying,86.0
153.09,lying,86.0
153.2,lying,86.0
153.31,lying,86.0
153.42,lying,86.0
153.53,lying,86.0
153.64,lying,86.0
153.75,lying,86.0
153.86,lying,86.0
153.97,lying,86.0
154.08,lying,86.0
154.19,lying,86.0
154.3,lying,86.0
154.41,lying,86.0
154.51,lying,86.0
154.63,lying,86.0
154.73,lying,86.0
154.84,lying,86.0
154.95,lying,86.0
155.06,lying,86.0
155.17,lying,86.0
155.28,lying,86.0
155.39,lying,86.0
155.5,lying,86.0
155.61,lying,86.0
155.72,lying,86.0
155.83,lying,86.0
155.94,lying,86.0
156.05,lying,86.0
156.16,lying,86.0
156.26,lying,86.0
156.38,lying,86.0
156.48,lying,86.0
156.59,lying,86.0
156.7,lying,86.0
156.81,lying,86.0
156.92,lying,86.0
157.03,lying,86.0
157.14,lying,86.0
157.25,lying,86.0
157.36,lying,86.0
157.47,lying,86.0
157.58,lying,86.0
157.69,lying,86.0
157.8,lying,86.0
157.91,lying,86.0
158.01,lying,86.0
158.13,lying,86.0
158.23,lying,86.0
158.34,lying,86.0
158.45,lying,86.0
158.56,lying,86.0
158.67,lying,86.0
158.78,lying,86.0
158.89,lying,86.0
159.0,lying,86.0
159.11,lying,86.0
159.22,lying,86.0
159.33,lying,86.0
159.44,lying,86.0
159.55,lying,86.0
159.66,lying,86.0
159.76,lying,85.0
159.88,lying,85.0
159.98,lying,85.0
160.09,lying,85.0
160.2,lying,85.0
160.31,lying,85.0
160.42,lying,85.0
160.53,lying,85.0
160.64,lying,85.0
160.75,lying,85.0
160.86,lying,85.0
160.97,lying,85.0
161.08,lying,85.0
161.19,lying,85.0
161.3,lying,85.0
161.41,lying,85.0
161.51,lying,85.0
161.63,lying,85.0
161.73,lying,85.0
161.84,lying,85.0
161.95,lying,85.0
162.06,lying,85.0
162.17,lying,85.0
162.28,lying,85.0
162.39,lying,86.0
162.5,lying,86.0
162.61,lying,86.0
162.72,lying,86.0
162.83,lying,86.0
162.94,lying,86.0
163.05,lying,86.0
163.16,lying,86.0
163.26,lying,86.0
163.38,lying,86.0
163.48,lying,86.0
163.59,lying,86.0
163.7,lying,86.0
163.81,lying,86.0
163.92,lying,86.0
164.03,lying,86.0
164.14,lying,86.0
164.25,lying,86.0
164.36,lying,86.0
164.47,lying,86.0
164.58,lying,86.0
164.69,lying,86.0
164.8,lying,86.0
164.91,lying,86.0
165.01,lying,86.0
165.13,lying,86.0
165.23,lying,86.0
165.34,lying,86.0
165.45,lying,86.0
165.56,lying,86.0
165.67,lying,86.0
165.78,lying,87.0
165.89,lying,87.0
166.0,lying,87.0
166.11,lying,87.0
166.22,lying,87.0
166.33,lying,87.0
166.44,lying,87.0
166.55,lying,87.0
166.66,lying,87.0
166.76,lying,87.0
166.88,lying,87.0
166.98,lying,87.0
167.09,lying,87.0
167.2,lying,87.0
167.31,lying,87.0
167.42,lying,87.0
167.53,lying,87.0
167.64,lying,87.0
167.75,lying,87.0
167.86,lying,87.0
167.97,lying,87.0
168.08,lying,87.0
168.19,lying,87.0
168.3,lying,87.0
168.41,lying,87.0
168.51,lying,87.0
168.63,lying,87.0
168.73,lying,87.0
168.84,lying,87.0
168.95,lying,87.0
169.06,lying,87.0
169.17,lying,87.0
169.28,lying,87.0
169.39,lying,87.0
169.5,lying,87.0
169.61,lying,87.0
169.72,lying,87.0
169.83,lying,87.0
169.94,lying,87.0
170.05,lying,87.0
170.16,lying,87.0
170.26,lying,87.0
170.38,lying,87.0
170.48,lying,87.0
170.59,lying,87.0
170.7,lying,87.0
170.81,lying,87.0
170.92,lying,87.0
171.03,lying,87.0
171.14,lying,87.0
171.25,lying,87.0
171.36,lying,87.0
171.47,lying,87.0
171.58,lying,87.0
171.69,lying,87.0
171.8,lying,87.0
171.91,lying,87.0
172.01,lying,86.0
172.13,lying,86.0
172.23,lying,86.0
172.34,lying,86.0
172.45,lying,86.0
172.56,lying,86.0
172.67,lying,86.0
172.78,lying,86.0
172.89,lying,86.0
173.0,lying,86.0
173.11,lying,86.0
173.22,lying,86.0
173.33,lying,86.0
173.44,lying,86.0
173.55,lying,86.0
173.66,lying,86.0
173.76,lying,85.0
173.88,lying,85.0
173.98,lying,85.0
174.09,lying,85.0
174.2,lying,85.0
174.31,lying,85.0
174.42,lying,85.0
174.53,lying,85.0
174.64,lying,84.0
174.75,lying,84.0
174.86,lying,84.0
174.97,lying,84.0
175.08,lying,84.0
175.19,lying,84.0
175.3,lying,84.0
175.41,lying,84.0
175.51,lying,84.0
175.63,lying,84.0
175.73,lying,84.0
175.84,lying,84.0
175.95,lying,84.0
176.06,lying,84.0
176.17,lying,84.0
176.28,lying,84.0
176.39,lying,84.0
176.5,lying,84.0
176.61,lying,84.0
176.72,lying,84.0
176.83,lying,84.0
176.94,lying,84.0
177.05,lying,84.0
177.16,lying,84.0
177.26,lying,83.0
177.38,lying,83.0
177.48,lying,83.0
177.59,lying,83.0
177.7,lying,83.0
177.81,lying,83.0
177.92,lying,83.0
178.03,lying,83.0
178.14,lying,83.0
178.25,lying,83.0
178.36,lying,83.0
178.47,lying,83.0
178.58,lying,83.0
178.69,lying,83.0
178.8,lying,83.0
178.91,lying,82.0
179.01,lying,82.0
179.13,lying,82.0
179.23,lying,82.0
179.34,lying,82.0
179.45,lying,82.0
179.56,lying,82.0
179.67,lying,82.0
179.78,lying,82.0
179.89,lying,82.0
180.0,lying,82.0
180.11,lying,82.0
180.22,lying,82.0
180.33,lying,82.0
180.44,lying,82.0
180.55,lying,82.0
180.66,lying,82.0
180.76,lying,82.0
180.88,lying,82.0
180.98,lying,82.0
181.09,lying,82.0
181.2,lying,82.0
181.31,lying,82.0
181.42,lying,82.0
181.53,lying,82.0
181.64,lying,81.0
181.75,lying,81.0
181.86,lying,81.0
181.97,lying,81.0
182.08,lying,81.0
182.19,lying,81.0
182.3,lying,81.0
182.41,lying,81.0
182.51,lying,81.0
182.63,lying,81.0
182.73,lying,81.0
182.84,lying,81.0
182.95,lying,81.0
183.06,lying,81.0
183.17,lying,81.0
183.28,lying,81.0
183.39,lying,80.0
183.5,lying,80.0
183.61,lying,80.0
183.72,lying,80.0
183.83,lying,80.0
183.94,lying,80.0
184.05,lying,80.0
184.16,lying,80.0
184.26,lying,80.0
184.38,lying,80.0
184.48,lying,80.0
184.59,lying,80.0
184.7,lying,80.0
184.81,lying,80.0
184.92,lying,80.0
185.03,lying,80.0
185.14,lying,80.0
185.25,lying,80.0
185.36,lying,80.0
185.47,lying,80.0
185.58,lying,80.0
185.69,lying,80.0
185.8,lying,80.0
185.91,lying,80.0
186.01,lying,79.0
186.13,lying,79.0
186.23,lying,79.0
186.34,lying,79.0
186.45,lying,79.0
186.56,lying,79.0
186.67,lying,79.0
186.78,lying,79.0
186.89,lying,79.0
187.0,lying,79.0
187.11,lying,79.0
187.22,lying,79.0
187.33,lying,79.0
187.44,lying,79.0
187.55,lying,79.0
187.66,lying,79.0
187.76,lying,79.0
187.88,lying,79.0
187.98,lying,79.0
188.09,lying,79.0
188.2,lying,79.0
188.31,lying,79.0
188.42,lying,79.0
188.53,lying,79.0
188.64,lying,79.0
188.75,lying,79.0
188.86,lying,79.0
188.97,lying,79.0
189.08,lying,79.0
189.19,lying,79.0
189.3,lying,79.0
189.41,lying,78.0
189.51,lying,78.0
189.63,lying,78.0
189.73,lying,78.0
189.84,lying,78.0
189.95,lying,78.0
190.06,lying,78.0
190.17,lying,78.0
190.28,lying,78.0
190.39,lying,78.0
190.5,lying,78.0
190.61,lying,78.0
190.72,lying,78.0
190.83,lying,78.0
190.94,lying,78.0
191.05,lying,78.0
191.16,lying,78.0
191.26,lying,78.0
191.38,lying,78.0
191.48,lying,78.0
191.59,lying,78.0
191.7,lying,78.0
191.81,lying,78.0
191.92,lying,78.0
192.03,lying,78.0
192.14,lying,78.0
192.25,lying,78.0
192.36,lying,78.0
192.47,lying,78.0
192.58,lying,78.0
192.69,lying,78.0
192.8,lying,78.0
192.91,lying,78.0
193.01,lying,78.0
193.13,lying,78.0
193.23,lying,78.0
193.34,lying,78.0
193.45,lying,78.0
193.56,lying,78.0
193.67,lying,78.0
193.78,lying,78.0
193.89,lying,78.0
194.0,lying,78.0
194.11,lying,78.0
194.22,lying,78.0
194.33,lying,78.0
194.44,lying,78.0
194.55,lying,78.0
194.66,lying,78.0
194.76,lying,78.0
194.88,lying,78.0
194.98,lying,78.0
195.09,lying,78.0
195.2,lying,78.0
195.31,lying,78.0
195.42,lying,78.0
195.53,lying,78.0
195.64,lying,78.0
195.75,lying,78.0
195.86,lying,78.0
195.97,lying,78.0
196.08,lying,78.0
196.19,lying,78.0
196.3,lying,78.0
196.41,lying,78.0
196.51,lying,78.0
196.63,lying,78.0
196.73,lying,78.0
196.84,lying,78.0
196.95,lying,78.0
197.06,lying,78.0
197.17,lying,78.0
197.28,lying,78.0
197.39,lying,79.0
197.5,lying,79.0
197.61,lying,79.0
197.72,lying,79.0
197.83,lying,79.0
197.94,lying,79.0
198.05,lying,79.0
198.16,lying,79.0
198.26,lying,79.0
198.38,lying,79.0
198.48,lying,79.0
198.59,lying,79.0
198.7,lying,79.0
198.81,lying,79.0
198.92,lying,79.0
199.03,lying,79.0
199.14,lying,79.0
199.25,lying,79.0
199.36,lying,79.0
199.47,lying,79.0
199.58,lying,79.0
199.69,lying,79.0
199.8,lying,79.0
199.91,lying,79.0
200.01,lying,79.0
200.13,lying,79.0
200.23,lying,79.0
200.34,lying,79.0
200.45,lying,79.0
200.56,lying,79.0
200.67,lying,79.0
200.78,lying,79.0
200.89,lying,80.0
201.0,lying,80.0
201.11,lying,80.0
201.22,lying,80.0
201.33,lying,80.0
201.44,lying,80.0
201.55,lying,80.0
201.66,lying,80.0
201.76,lying,80.0
201.88,lying,80.0
201.98,lying,80.0
202.09,lying,80.0
202.2,lying,80.0
202.31,lying,80.0
202.42,lying,80.0
202.53,lying,80.0
202.64,lying,80.0
202.75,lying,80.0
202.86,lying,80.0
202.97,lying,80.0
203.08,lying,80.0
203.19,lying,80.0
203.3,lying,80.0
203.41,lying,80.0
203.51,lying,81.0
203.63,lying,81.0
203.73,lying,81.0
203.84,lying,81.0
203.95,lying,81.0
204.06,lying,81.0
204.17,lying,81.0
204.28,lying,81.0
204.39,lying,82.0
204.5,lying,82.0
204.61,lying,82.0
204.72,lying,82.0
204.83,lying,82.0
204.94,lying,82.0
205.05,lying,82.0
205.16,lying,82.0
205.26,lying,83.0
205.38,lying,83.0
205.48,lying,83.0
205.59,lying,83.0
205.7,lying,83.0
205.81,lying,83.0
205.92,lying,83.0
206.03,lying,83.0
206.14,lying,84.0
206.25,lying,84.0
206.36,lying,84.0
206.47,lying,84.0
206.58,lying,84.0
206.69,lying,84.0
206.8,lying,84.0
206.91,lying,84.0
207.01,lying,84.0
207.13,lying,84.0
207.23,lying,84.0
207.34,lying,84.0
207.45,lying,84.0
207.56,lying,84.0
207.67,lying,84.0
207.78,lying,84.0
207.89,lying,86.0
208.0,lying,86.0
208.11,lying,86.0
208.22,lying,86.0
208.33,lying,86.0
208.44,lying,86.0
208.55,lying,86.0
208.66,lying,86.0
208.76,lying,87.0
208.88,lying,87.0
208.98,lying,87.0
209.09,lying,87.0
209.2,lying,87.0
209.31,lying,87.0
209.42,lying,87.0
209.53,lying,87.0
209.64,lying,88.0
209.75,lying,88.0
209.86,lying,88.0
209.97,lying,88.0
210.08,lying,88.0
210.19,lying,88.0
210.3,lying,88.0
210.41,lying,88.0
210.51,lying,89.0
210.63,lying,89.0
210.73,lying,89.0
210.84,lying,89.0
210.95,lying,89.0
211.06,lying,89.0
211.17,lying,89.0
211.28,lying,89.0
211.39,lying,90.0
211.5,lying,90.0
211.61,lying,90.0
211.72,lying,90.0
211.83,lying,90.0
211.94,lying,90.0
212.05,lying,90.0
212.16,lying,90.0
212.26,lying,91.0
212.38,lying,91.0
212.48,lying,91.0
212.59,lying,91.0
212.7,lying,91.0
212.81,lying,91.0
212.92,lying,91.0
213.03,lying,91.0
213.14,lying,91.0
213.25,lying,91.0
213.36,lying,91.0
213.47,lying,91.0
213.58,lying,91.0
213.69,lying,91.0
213.8,lying,91.0
213.91,lying,91.0
214.01,lying,91.0
214.13,lying,91.0
214.23,lying,91.0
214.34,lying,91.0
214.45,lying,91.0
214.56,lying,91.0
214.67,lying,91.0
214.78,lying,91.0
214.89,lying,91.0
215.0,lying,91.0
215.11,lying,91.0
215.22,lying,91.0
215.33,lying,91.0
215.44,lying,91.0
215.55,lying,91.0
215.66,lying,91.0
215.76,lying,91.0
215.88,lying,91.0
215.98,lying,91.0
216.09,lying,91.0
216.2,lying,91.0
216.31,lying,91.0
216.42,lying,91.0
216.53,lying,91.0
216.64,lying,90.0
216.75,lying,90.0
216.86,lying,90.0
216.97,lying,90.0
217.08,lying,90.0
217.19,lying,90.0
217.3,lying,90.0
217.41,lying,90.0
217.51,lying,89.0
217.63,lying,89.0
217.73,lying,89.0
217.84,lying,89.0
217.95,lying,89.0
218.06,lying,89.0
218.17,lying,89.0
218.28,lying,89.0
218.39,lying,89.0
218.5,lying,89.0
218.61,lying,89.0
218.72,lying,89.0
218.83,lying,89.0
218.94,lying,89.0
219.05,lying,89.0
219.16,lying,89.0
219.26,lying,88.0
219.38,lying,88.0
219.48,lying,88.0
219.59,lying,88.0
219.7,lying,88.0
219.81,lying,88.0
219.92,lying,88.0
220.03,lying,88.0
220.14,lying,86.0
220.25,lying,86.0
220.36,lying,86.0
220.47,lying,86.0
220.58,lying,86.0
220.69,lying,86.0
220.8,lying,86.0
220.91,lying,86.0
221.01,lying,85.0
221.13,lying,85.0
221.23,lying,85.0
221.34,lying,85.0
221.45,lying,85.0
221.56,lying,85.0
221.67,lying,85.0
221.78,lying,85.0
221.89,lying,84.0
222.0,lying,84.0
222.11,lying,84.0
222.22,lying,84.0
222.33,lying,84.0
222.44,lying,84.0
222.55,lying,84.0
222.66,lying,84.0
222.76,lying,84.0
222.88,lying,84.0
222.98,lying,84.0
223.09,lying,84.0
223.2,lying,84.0
223.31,lying,84.0
223.42,lying,84.0
223.53,lying,84.0
223.64,lying,83.0
223.75,lying,83.0
223.86,lying,83.0
223.97,lying,83.0
224.08,lying,83.0
224.19,lying,83.0
224.3,lying,83.0
224.41,lying,83.0
224.51,lying,82.0
224.63,lying,82.0
224.73,lying,82.0
224.84,lying,82.0
224.95,lying,82.0
225.06,lying,82.0
225.17,lying,82.0
225.28,lying,82.0
225.39,lying,82.0
225.5,lying,82.0
225.61,lying,82.0
225.72,lying,82.0
225.83,lying,82.0
225.94,lying,82.0
226.05,lying,82.0
226.16,lying,82.0
226.26,lying,82.0
226.38,lying,82.0
226.48,lying,82.0
226.59,lying,82.0
226.7,lying,82.0
226.81,lying,82.0
226.92,lying,82.0
227.03,lying,82.0
227.14,lying,81.0
227.25,lying,81.0
227.36,lying,81.0
227.47,lying,81.0
227.58,lying,81.0
227.69,lying,81.0
227.8,lying,81.0
227.91,lying,81.0
228.01,lying,81.0
228.13,lying,81.0
228.23,lying,81.0
228.34,lying,81.0
228.45,lying,81.0
228.56,lying,81.0
228.67,lying,81.0
228.78,lying,81.0
228.89,lying,81.0
229.0,lying,81.0
229.11,lying,81.0
229.22,lying,81.0
229.33,lying,81.0
229.44,lying,81.0
229.55,lying,81.0
229.66,lying,81.0
229.76,lying,81.0
229.88,lying,81.0
229.98,lying,81.0
230.09,lying,81.0
230.2,lying,81.0
230.31,lying,81.0
230.42,lying,81.0
230.53,lying,81.0
230.64,lying,81.0
230.75,lying,81.0
230.86,lying,81.0
230.97,lying,81.0
231.08,lying,81.0
231.19,lying,81.0
231.3,lying,81.0
231.41,lying,81.0
231.51,lying,81.0
231.63,lying,81.0
231.73,lying,81.0
231.84,lying,81.0
231.95,lying,81.0
232.06,lying,81.0
232.17,lying,81.0
232.28,lying,81.0
232.39,lying,81.0
232.5,lying,81.0
232.61,lying,81.0
232.72,lying,81.0
232.83,lying,81.0
232.94,lying,81.0
233.05,lying,81.0
233.16,lying,81.0
233.26,lying,81.0
233.38,lying,81.0
233.48,lying,81.0
233.59,lying,81.0
233.7,lying,81.0
233.81,lying,81.0
233.92,lying,81.0
234.03,lying,80.0
234.14,lying,80.0
234.25,lying,80.0
234.36,lying,80.0
234.47,lying,80.0
234.58,lying,80.0
234.69,lying,80.0
234.8,lying,80.0
234.91,lying,80.0
235.01,lying,80.0
235.13,lying,80.0
235.23,lying,80.0
235.34,lying,80.0
235.45,lying,80.0
235.56,lying,80.0
235.67,lying,80.0
235.78,lying,80.0
235.89,lying,80.0
236.0,lying,80.0
236.11,lying,80.0
236.22,lying,80.0
236.33,lying,80.0
236.44,lying,80.0
236.55,lying,80.0
236.66,lying,80.0
236.76,lying,80.0
236.88,lying,80.0
236.98,lying,80.0
237.09,lying,80.0
237.2,lying,80.0
237.31,lying,80.0
237.42,lying,80.0
237.53,lying,80.0
237.64,lying,80.0
237.75,lying,80.0
237.86,lying,80.0
237.97,lying,80.0
238.08,lying,80.0
238.19,lying,80.0
238.3,lying,80.0
238.41,lying,80.0
238.51,lying,80.0
238.63,lying,80.0
238.73,lying,80.0
238.84,lying,80.0
238.95,lying,80.0
239.06,lying,80.0
239.17,lying,80.0
239.28,lying,80.0
239.39,lying,80.0
239.5,lying,80.0
239.61,lying,80.0
239.72,lying,80.0
239.83,lying,80.0
239.94,lying,80.0
240.05,lying,80.0
240.16,lying,80.0
240.26,lying,80.0
240.38,lying,80.0
240.48,lying,80.0
240.59,lying,80.0
240.7,lying,80.0
240.81,lying,80.0
240.92,lying,80.0
241.03,lying,80.0
241.14,lying,80.0
241.25,lying,80.0
241.36,lying,80.0
241.47,lying,80.0
241.58,lying,80.0
241.69,lying,80.0
241.8,lying,80.0
241.91,lying,80.0
242.01,lying,80.0
242.13,lying,80.0
242.23,lying,80.0
242.34,lying,80.0
242.45,lying,80.0
242.56,lying,80.0
242.67,lying,80.0
242.78,lying,80.0
242.89,lying,81.0
243.0,lying,81.0
243.11,lying,81.0
243.22,lying,81.0
243.33,lying,81.0
243.44,lying,81.0
243.55,lying,81.0
243.66,lying,81.0
243.76,lying,81.0
243.88,lying,81.0
243.98,lying,81.0
244.09,lying,81.0
244.2,lying,81.0
244.31,lying,81.0
244.42,lying,81.0
244.53,lying,81.0
244.64,lying,81.0
244.75,lying,81.0
244.86,lying,81.0
244.97,lying,81.0
245.08,lying,81.0
245.19,lying,81.0
245.3,lying,81.0
245.41,lying,81.0
245.51,lying,81.0
245.63,lying,81.0
245.73,lying,81.0
245.84,lying,81.0
245.95,lying,81.0
246.06,lying,81.0
246.17,lying,81.0
246.28,lying,81.0
246.39,lying,82.0
246.5,lying,82.0
246.61,lying,82.0
246.72,lying,82.0
246.83,lying,82.0
246.94,lying,82.0
247.05,lying,82.0
247.16,lying,82.0
247.26,lying,82.0
247.38,lying,82.0
247.48,lying,82.0
247.59,lying,82.0
247.7,lying,82.0
247.81,lying,82.0
247.92,lying,82.0
248.03,lying,82.0
248.14,lying,82.0
248.25,lying,82.0
248.36,lying,82.0
248.47,lying,82.0
248.58,lying,82.0
248.69,lying,82.0
248.8,lying,82.0
248.91,lying,82.0
249.01,lying,82.0
249.13,lying,82.0
249.23,lying,82.0
249.34,lying,82.0
249.45,lying,82.0
249.56,lying,82.0
249.67,lying,82.0
249.78,lying,82.0
249.89,lying,82.0
250.0,lying,82.0
250.11,lying,82.0
250.22,lying,82.0
250.33,lying,82.0
250.44,lying,82.0
250.55,lying,82.0
250.66,lying,82.0
250.76,lying,83.0
250.88,lying,83.0
250.98,lying,83.0
251.09,lying,83.0
251.2,lying,83.0
251.31,lying,83.0
251.42,lying,83.0
251.53,lying,83.0
251.64,lying,83.0
251.75,lying,83.0
251.86,lying,83.0
251.97,lying,83.0
252.08,lying,83.0
252.19,lying,83.0
252.3,lying,83.0
252.41,lying,83.0
252.51,lying,83.0
252.63,lying,83.0
252.73,lying,83.0
252.84,lying,83.0
252.95,lying,83.0
253.06,lying,83.0
253.17,lying,83.0
253.28,lying,83.0
253.39,lying,84.0
253.5,lying,84.0
253.61,lying,84.0
253.72,lying,84.0
253.83,lying,84.0
253.94,lying,84.0
254.05,lying,84.0
254.16,lying,84.0
254.26,lying,84.0
254.38,lying,84.0
254.48,lying,84.0
254.59,lying,84.0
254.7,lying,84.0
254.81,lying,84.0
254.92,lying,84.0
255.03,lying,84.0
255.14,lying,84.0
255.25,lying,84.0
255.36,lying,84.0
255.47,lying,84.0
255.58,lying,84.0
255.69,lying,84.0
255.8,lying,84.0
255.91,lying,84.0
256.01,lying,84.0
256.13,lying,84.0
256.23,lying,84.0
256.34,lying,84.0
256.45,lying,84.0
256.56,lying,84.0
256.67,lying,84.0
256.78,lying,84.0
256.89,lying,84.0
257.0,lying,84.0
257.11,lying,84.0
257.22,lying,84.0
257.33,lying,84.0
257.44,lying,84.0
257.55,lying,84.0
257.66,lying,84.0
257.76,lying,84.0
257.88,lying,84.0
257.98,lying,84.0
258.09,lying,84.0
258.2,lying,84.0
258.31,lying,84.0
258.42,lying,84.0
258.53,lying,84.0
258.64,lying,84.0
258.75,lying,84.0
258.86,lying,84.0
258.97,lying,84.0
259.08,lying,84.0
259.19,lying,84.0
259.3,lying,84.0
259.41,lying,84.0
259.51,lying,84.0
259.63,lying,84.0
259.73,lying,84.0
259.84,lying,84.0
259.95,lying,84.0
260.06,lying,84.0
260.17,lying,84.0
260.28,lying,84.0
260.39,lying,84.0
260.5,lying,84.0
260.61,lying,84.0
260.72,lying,84.0
260.83,lying,84.0
260.94,lying,84.0
261.05,lying,84.0
261.16,lying,84.0
261.26,lying,84.0
261.38,lying,84.0
261.48,lying,84.0
261.59,lying,84.0
261.7,lying,84.0
261.81,lying,84.0
261.92,lying,84.0
262.03,lying,84.0
262.14,lying,84.0
262.25,lying,84.0
262.36,lying,84.0
262.47,lying,84.0
262.58,lying,84.0
262.69,lying,84.0
262.8,lying,84.0
262.91,lying,84.0
263.01,lying,84.0
263.13,lying,84.0
263.23,lying,84.0
263.34,lying,84.0
263.45,lying,84.0
263.56,lying,84.0
263.67,lying,84.0
263.78,lying,84.0
263.89,lying,84.0
264.0,lying,84.0
264.11,lying,84.0
264.22,lying,84.0
264.33,lying,84.0
264.44,lying,84.0
264.55,lying,84.0
264.66,lying,84.0
264.76,lying,83.0
264.88,lying,83.0
264.98,lying,83.0
265.09,lying,83.0
265.2,lying,83.0
265.31,lying,83.0
265.42,lying,83.0
265.53,lying,83.0
265.64,lying,83.0
265.75,lying,83.0
265.86,lying,83.0
265.97,lying,83.0
266.08,lying,83.0
266.19,lying,83.0
266.3,lying,83.0
266.41,lying,83.0
266.51,lying,83.0
266.63,lying,83.0
266.73,lying,83.0
266.84,lying,83.0
266.95,lying,83.0
267.06,lying,83.0
267.17,lying,83.0
267.28,lying,83.0
267.39,lying,83.0
267.5,lying,83.0
267.61,lying,83.0
267.72,lying,83.0
267.83,lying,83.0
267.94,lying,83.0
268.05,lying,83.0
268.16,lying,83.0
268.26,lying,83.0
268.38,lying,83.0
268.48,lying,83.0
268.59,lying,83.0
268.7,lying,83.0
268.81,lying,83.0
268.92,lying,83.0
269.03,lying,83.0
269.14,lying,82.0
269.25,lying,82.0
269.36,lying,82.0
269.47,lying,82.0
269.58,lying,82.0
269.69,lying,82.0
269.8,lying,82.0
269.91,lying,82.0
270.01,lying,82.0
270.13,lying,82.0
270.23,lying,82.0
270.34,lying,82.0
270.45,lying,82.0
270.56,lying,82.0
270.67,lying,82.0
270.78,lying,82.0
270.89,lying,82.0
271.0,lying,82.0
271.11,lying,82.0
271.22,lying,82.0
271.33,lying,82.0
271.44,lying,82.0
271.55,lying,82.0
271.66,lying,82.0
271.76,lying,82.0
271.88,lying,82.0
271.98,lying,82.0
272.09,lying,82.0
272.2,lying,82.0
272.31,lying,82.0
272.42,lying,82.0
272.53,lying,82.0
272.64,lying,82.0
272.75,lying,82.0
272.86,lying,82.0
272.97,lying,82.0
273.08,lying,82.0
273.19,lying,82.0
273.3,lying,82.0
273.41,lying,82.0
273.51,lying,82.0
273.63,lying,82.0
273.73,lying,82.0
273.84,lying,82.0
273.95,lying,82.0
274.06,lying,82.0
274.17,lying,82.0
274.28,lying,82.0
274.39,lying,82.0
274.5,lying,82.0
274.61,lying,82.0
274.72,lying,82.0
274.83,lying,82.0
274.94,lying,82.0
275.05,lying,82.0
275.16,lying,82.0
275.26,lying,82.0
275.38,lying,82.0
275.48,lying,82.0
275.59,lying,82.0
275.7,lying,82.0
275.81,lying,82.0
275.92,lying,82.0
276.03,lying,82.0
276.14,lying,82.0
276.25,lying,82.0
276.36,lying,82.0
276.47,lying,82.0
276.58,lying,82.0
276.69,lying,82.0
276.8,lying,82.0
276.91,lying,82.0
277.01,lying,82.0
277.13,lying,82.0
277.23,lying,82.0
277.34,lying,82.0
277.45,lying,82.0
277.56,lying,82.0
277.67,lying,82.0
277.78,lying,82.0
277.89,lying,82.0
278.0,lying,82.0
278.11,lying,82.0
278.22,lying,82.0
278.33,lying,82.0
278.44,lying,82.0
278.55,lying,82.0
278.66,lying,82.0
278.76,lying,82.0
278.88,lying,82.0
278.98,lying,82.0
279.09,lying,82.0
279.2,lying,82.0
279.31,lying,82.0
279.42,lying,82.0
279.53,lying,82.0
279.64,lying,82.0
279.75,lying,82.0
279.86,lying,82.0
279.97,lying,82.0
280.08,lying,82.0
280.19,lying,82.0
280.3,lying,82.0
280.41,lying,82.0
280.51,lying,82.0
280.63,lying,82.0
280.73,lying,82.0
280.84,lying,82.0
280.95,lying,82.0
281.06,lying,82.0
281.17,lying,82.0
281.28,lying,82.0
281.39,lying,82.0
281.5,lying,82.0
281.61,lying,82.0
281.72,lying,82.0
281.83,lying,82.0
281.94,lying,82.0
282.05,lying,82.0
282.16,lying,82.0
282.26,lying,82.0
282.38,lying,82.0
282.48,lying,82.0
282.59,lying,82.0
282.7,lying,82.0
282.81,lying,82.0
282.92,lying,82.0
283.03,lying,82.0
283.14,lying,82.0
283.25,lying,82.0
283.36,lying,82.0
283.47,lying,82.0
283.58,lying,82.0
283.69,lying,82.0
283.8,lying,82.0
283.91,lying,82.0
284.01,lying,82.0
284.13,lying,82.0
284.23,lying,82.0
284.34,lying,82.0
284.45,lying,82.0
284.56,lying,82.0
284.67,lying,82.0
284.78,lying,82.0
284.89,lying,82.0
285.0,lying,82.0
285.11,lying,82.0
285.22,lying,82.0
285.33,lying,82.0
285.44,lying,82.0
285.55,lying,82.0
285.66,lying,82.0
